  690    0  19317.90  31237.60      1.34
  691    0  18883.30  31235.60      1.30
  692    0  19138.20  31649.30      1.35
  693    0  19577.30  31455.70      1.56
  694    0  19896.50  31743.80      1.67
  695    0  19397.70  31867.40      1.57
  696    0  19635.90  32150.80      1.72
  697    0  19924.20  32409.70      1.72
  698    0  20249.30  32654.20      1.69
  699    0  19841.00  31385.00      1.50
  700    0  20135.00  30724.20      1.50
  701    0  19876.70  30772.60      1.42
  702    0  19567.70  30806.20      1.39
  703    0  19317.30  30787.20      1.37
  704    0  19205.10  30941.20      1.34
  705    0  19162.50  31920.30      1.40
  706    0  19400.80  32203.70      1.55
  707    0  18543.20  32310.20      1.27
  708    0  18423.30  32113.20      1.28
  709    0  18294.70  32315.30      1.15
  710    0  18430.30  32478.60      1.17
  711    0  19312.30  32853.30      1.45
  712    0  19475.70  32670.20      1.58
  713    0  19639.00  32487.10      1.70
